,Time,omg,Q,S,F0,FEst,Flux
0,48362.62207538116,0.05453948689024403,1.5344759805675357e+17,85636.0892853559,0.0086803652969398,0.00868022893227796,0.1509321182966232
1,48365.99169893811,0.054529407755147065,1.5432448482460413e+17,85636.36592943942,0.0086786381459525,0.008678624788105186,0.1310238242149353
2,48370.01945598116,0.05451582681299406,1.5495710530773187e+17,85630.52579105648,0.0086764524682056,0.008676463314029692,0.1180851683020591
3,48373.99024139105,0.05450473825529059,1.5173414983708717e+17,85647.6432751307,0.008674712875841,0.008674698515259425,0.1017384901642799
4,48378.004617453305,0.05449370119967754,1.5019181326962554e+17,85655.22646910777,0.0086729461729424,0.008672941913301428,0.1456139236688614
5,48382.00020864376,0.05447839455979552,1.57405394945971e+17,85621.48571523384,0.0086704904410629,0.008670505785902076,0.1716026961803436
6,48386.010472608614,0.054464407341501694,1.5713235350989277e+17,85622.20527635129,0.0086682796183887,0.00866827965097051,0.2182743847370147
7,48390.012155229735,0.054448431511301874,1.605050825471789e+17,85604.43727416832,0.008665733760445,0.008665737018624211,0.245804950594902
8,48393.99058520872,0.05443033768885495,1.6520762933383418e+17,85578.2131659218,0.008662854968634,0.008662857297342355,0.2747248709201813
9,48397.99326337681,0.054413813673602464,1.6386658849626448e+17,85583.76547122037,0.0086602279393176,0.008660227418635195,0.224821850657463
10,48402.01549745095,0.0543980484467449,1.6214955336268166e+17,85591.46316283697,0.0086577193740774,0.00865771830485185,0.1944214403629303
11,48405.99766068722,0.05438498081195724,1.5747478269309e+17,85615.36570958742,0.008655644340386,0.008655638526180875,0.1553260385990142
12,48409.99824119335,0.054372082079870994,1.5558052155795325e+17,85624.63030789905,0.0086535892340327,0.008653585629209731,0.1215474754571914
13,48414.03273022457,0.05436119871816833,1.5140797479964528e+17,85646.70856763402,0.0086518656242987,0.008651853488397294,0.1144303381443023
14,48417.9938917447,0.05435010470628947,1.5071919111910864e+17,85650.60590042989,0.0086500925514668,0.008650087821568054,0.1165587827563285
15,48422.00402487196,0.054336722101710894,1.5421473058409802e+17,85631.78592739916,0.0086479545288951,0.008647957913897929,0.1435775160789489
16,48426.03064425235,0.05432381762550505,1.5451577897125565e+17,85629.8264469179,0.0086459034694091,0.008645904102721756,0.1337083280086517
17,48430.009785106915,0.05430887729729066,1.5847541486483968e+17,85605.97385793657,0.0086435131713307,0.008643526275635022,0.1294991374015808
18,48434.001156713006,0.054296932205727705,1.5458696643331174e+17,85629.9733985791,0.0086416310861763,0.008641625155267093,0.1337366700172424
19,48438.02137597226,0.05428361335096676,1.5547365896787952e+17,85624.62402008542,0.0086395036640725,0.008639505393695564,0.1369771510362625
20,48442.005186594375,0.05426990248582519,1.566671426870309e+17,85616.9780108715,0.0086373201097827,0.008637323241734217,0.142314150929451
21,48445.995894489526,0.05425529162246579,1.5854501094640413e+17,85604.5108997294,0.0086349923511895,0.008634997850607729,0.1250534504652023
22,48450.01462041492,0.054241754100676436,1.5720123713556707e+17,85612.34530311941,0.0086328491796916,0.008632843287097739,0.1609634160995483
23,48454.002436840354,0.05422587043535234,1.6082440855978912e+17,85588.9361969987,0.0086302774264957,0.008630315323246991,0.1541172266006469
24,48457.99755395245,0.05421209726008102,1.5864981636551085e+17,85602.26265864512,0.008628136197668602,0.00862812325432049,0.1271852403879165
25,48462.00544708046,0.0542011653448302,1.5331042529813178e+17,85635.59546682445,0.0086264084143139,0.00862638338597086,0.1010908633470535
26,48465.9929672659,0.05419315707626435,1.4633258597158122e+17,85676.03345944751,0.0086251347965998,0.008625108830442998,0.1004455164074897
27,48469.999971779376,0.054178948557143204,1.5500134554154573e+17,85630.63173470435,0.0086228125568097,0.008622847474390852,0.0959779322147369
28,48474.00246042102,0.054165245081828496,1.5660631372602243e+17,85618.73259200488,0.0086206626092616,0.008620666498556978,0.1963112950325012
29,48478.023130120055,0.05415690866976344,1.4795419864423587e+17,85679.53255031904,0.0086193782893172,0.008619339717369175,0.0551862195134162
30,48482.00923972633,0.054142676715212674,1.5562440547864237e+17,85636.74969798113,0.0086170387022906,0.00861707463145256,0.0483556985855102
31,48497.99997178121,0.05410440800725155,1.539224626439683e+17,85673.03837001682,0.008610988103920802,0.008610983977414808,0.0768652856349945
32,48505.99978189646,0.054092275037738974,1.4169377517507542e+17,85767.67948603816,0.0086090679246842,0.008609052955342497,0.0812097713351249
33,48510.01618490467,0.054085581210193384,1.3886659483527184e+17,85783.74357036609,0.0086079935813246,0.008607987599600412,0.0773894786834716
34,48534.03443671287,0.05402678051824714,1.4266881543116202e+17,85740.85096466614,0.008598624316327,0.008598629178819943,0.0753966569900512
35,48538.0179152785,0.05401312867722663,1.5612273829629853e+17,85645.05541979644,0.0085964444801234,0.008596456420839225,0.1101555749773979
36,48542.00344439838,0.0539921386183757,1.7081217012581978e+17,85514.76902068069,0.0085931081698737,0.00859311574921731,0.2957368791103363
37,48546.00172560103,0.05396742500512521,1.7930401299097354e+17,85418.18526893825,0.0085891686552121,0.008589182455506833,0.2476450651884079
38,48558.04164290771,0.05393806493933155,1.6894808151198237e+17,85586.3075057968,0.0085845267323579,0.008584509655906267,0.0929222181439399
39,48562.01040119096,0.053925185309642854,1.5872357999230077e+17,85656.28790184723,0.008582471625232,0.00858245979917612,0.0758299157023429
40,48566.00236584598,0.05391480701977467,1.5273633601459008e+17,85688.37496163858,0.008581062922234,0.008580808043042757,0.0582888536155223
41,48570.00923991979,0.05390135460980827,1.5543140339516723e+17,85672.11961711882,0.0085786632655843,0.008578667025500105,0.1911940574645996
42,48574.01338807655,0.05388569070737036,1.6096215421271776e+17,85631.0303124734,0.0085761574702271,0.008576174037999002,0.1345699727535247
43,48578.0040248614,0.05387566724208194,1.5322597701946432e+17,85692.85703620777,0.0085745975821315,0.00857457875395144,0.1395445615053177
44,48582.009334491195,0.053861646597942035,1.5741541077243082e+17,85665.16565148099,0.0085723332700035,0.008572347299131243,0.123507872223854
45,48586.013861899155,0.05384979553969158,1.550035726114866e+17,85681.82163762495,0.0085704723797751,0.008570461144629813,0.0940368995070457
46,48590.01808115861,0.0538341340827529,1.6069301883449856e+17,85639.59730689978,0.0085679470466459,0.008567968546342002,0.0937817171216011
47,48594.02203967684,0.05382103649131639,1.5827577695677546e+17,85656.92240624102,0.0085658876984974,0.008565883999922284,0.1060863360762596
48,48598.027183419894,0.05380768477539543,1.5790880364165283e+17,85657.53983118742,0.008563759222001002,0.008563759008334702,0.1135955825448036
49,48602.02843967659,0.053796031050787244,1.549574628584465e+17,85677.37580589885,0.0085619085396983,0.008561904260457878,0.1623611003160476
50,48606.03123673256,0.05378208868636444,1.5802398459056486e+17,85654.89967604334,0.0085596769302258,0.008559685264241602,0.1434362083673477
51,48610.03353600891,0.05376813907585241,1.589483769145348e+17,85645.53964508126,0.0085574594464117,0.008557465114774404,0.1439851224422454
52,48614.03873903347,0.05375582177461694,1.56546720265683e+17,85662.24265466454,0.0085555081882921,0.008555504755397228,0.1824240535497665
53,48618.00807829051,0.05373847443931325,1.648041041277359e+17,85601.38386937122,0.0085527329671047,0.008552743841234172,0.1793864369392395
54,48622.01296123653,0.05372473279323234,1.6088107691131328e+17,85633.12354646758,0.0085505643537269,0.008550556790334177,0.2002828419208526
55,48626.01386200113,0.0537087211203686,1.634256526861079e+17,85611.72966011151,0.008548003535474698,0.008548008453450742,0.2062653303146362
56,48629.99997183765,0.05369327045311896,1.6340478488310016e+17,85608.57234323942,0.0085455490924894,0.008545549403383894,0.2397214919328689
57,48633.99934371216,0.05367775020719596,1.6346950534302486e+17,85604.90314674635,0.0085430790730844,0.008543079279527245,0.2250876873731613
58,48637.99940297182,0.053662172519596964,1.6361742551323414e+17,85600.66401330552,0.0085405998964622,0.008540600013543924,0.2186446636915207
59,48642.00001924235,0.05364645718834115,1.639209563506947e+17,85595.23107608352,0.008538098327697,0.008538098840892235,0.1968111395835876
60,48646.008718266785,0.05363254689880332,1.610107485931509e+17,85614.98993516373,0.0085358898864722,0.008535884949552451,0.1397277414798736
61,48650.034413009256,0.0536169223336532,1.6286726480485392e+17,85599.4147450571,0.0085333963749434,0.008533398222775147,0.1758786737918853
62,48654.04858816321,0.05360102900217124,1.6400554101307264e+17,85587.51571861717,0.0085308669828282,0.008530868720507595,0.1632927060127258
63,48658.03664140154,0.05358544879957031,1.6402824995604864e+17,85584.25008106107,0.0085283884012215,0.008528389054249283,0.1452327668666839
64,48662.02948283065,0.05356918322814808,1.651711654559756e+17,85572.25973271515,0.0085257995527003,0.008525800308155222,0.1851306408643722
65,48666.02313019962,0.053551913107981866,1.6720303993789222e+17,85552.52619436293,0.0085230508216555,0.008523051683162978,0.2007943242788314
66,48670.01213156816,0.053535452700657356,1.665428093539436e+17,85554.23976442624,0.008520431871918,0.008520431927971975,0.1823185980319976
67,48674.00549449244,0.05351852151399228,1.671178545500939e+17,85546.37622078112,0.0085177363842687,0.008517737245921819,0.1764409989118576
68,48677.99987671518,0.053503267898968684,1.6460445233750976e+17,85563.1462877847,0.0085153105868473,0.008515309557690792,0.1652202159166336
69,48682.002069532944,0.05348804969133061,1.6373930119052947e+17,85567.05995056065,0.0085128878132596,0.008512887504720193,0.1344678699970245
70,48686.00326667413,0.053473086907544425,1.6309006457214858e+17,85569.62427735612,0.0085105062946482,0.008510506103718207,0.1451205313205719
71,48689.99997175872,0.05346499455356273,1.5148048795493738e+17,85656.04597836494,0.0085093712020346,0.00850921816558077,0.1240231618285179
72,48700.03533766908,0.05343139653696183,1.5468555070701232e+17,85624.24108397211,0.0085038244692501,0.008503870875160654,0.1160683408379554
73,48702.99995972953,0.05342220961288559,1.5577964096414992e+17,85616.64505656314,0.0085024028732642,0.00850240873078211,0.0986591950058937
74,48706.01040145595,0.05341373008660516,1.5434858674189626e+17,85626.51039003998,0.0085010832242066,0.008501059172259502,0.0606288164854049
75,48709.997198460995,0.05340777317780186,1.4602009327498374e+17,85690.58729462788,0.0085001382342242,0.00850011110077791,0.0672587901353836
76,48714.05067393229,0.05339157724010092,1.6028109513978397e+17,85602.28565112078,0.0084974265889914,0.008497533437234797,0.095422476530075
77,48718.037826488704,0.053382909602895,1.5194766576355843e+17,85679.46542299118,0.0084961678943961,0.008496153939928546,0.1061266958713531
78,48722.02185020625,0.05336784188326853,1.604553268150964e+17,85620.17470742868,0.0084937327229098,0.008493755837868872,0.0659540891647338
79,48726.002745086655,0.05335965712965758,1.510117303252885e+17,85703.45613613627,0.0084925342956875,0.008492453193873699,0.0684933885931968
80,48729.99850196295,0.0533540046531492,1.4327345977583614e+17,85754.76112534487,0.0084915788269878,0.008491553574296679,0.0796441212296485
81,48746.04510358942,0.05331550440150218,1.4592096935455555e+17,85723.8971485728,0.0084854170467537,0.008485426068936775,0.0874338895082473
82,48758.01753595742,0.053285977266542925,1.4892165070161424e+17,85699.24781710241,0.0084807187933952,0.008480726679452667,0.0579154789447784
83,48762.00997475543,0.053275940877745155,1.5002518420181782e+17,85691.67313612577,0.0084791275770514,0.008479129338564711,0.1009876951575279
84,48765.9967836297,0.05326374915725846,1.5495033020326832e+17,85655.25519893317,0.0084771772440482,0.00847718896598446,0.088630735874176
85,48770.01592410513,0.053254625402931646,1.5058578400726602e+17,85691.59948390927,0.0084757562686268,0.00847573687538379,0.0750247240066528
86,48773.99662929743,0.0532443863122066,1.51340731713583e+17,85686.01298380348,0.0084741034221688,0.008474107273482133,0.0652143657207489
87,48782.082768551016,0.05322292535010876,1.520694008551056e+17,85678.10434464856,0.0084706897812331,0.008470691655280754,0.0639216899871826
88,48822.02657919878,0.053144757103372416,1.5304666616761062e+17,85708.15423762104,0.0084582523259039,0.008458250792419837,0.0564891137182712
89,48862.011598457735,0.053071501226949556,1.5030291886387274e+17,85765.46477114747,0.0084465928158822,0.00844659175757661,0.0659150928258895
90,48865.9929912574,0.053061390806940306,1.504361667569629e+17,85763.09391843699,0.0084449824747625,0.008444982634255404,0.0741960927844047
91,48870.017951063586,0.05304850198665784,1.5655935990560608e+17,85711.41837270703,0.0084429098261407,0.008442931314796825,0.1147666051983833
92,48874.00029194647,0.05304092681446374,1.4917492137160288e+17,85775.08410094674,0.0084417704193532,0.008441725688697362,0.0628728419542312
93,48881.998466614896,0.053021304999062664,1.5038337501997504e+17,85761.4247852092,0.0084385988761122,0.008438602779783843,0.0554260537028312
