,Time,omg,Q,S,F0,FEst,Flux
0,48362.55734049743,0.8201383392040053,1885706500538418.0,10593.341171557095,0.1305293509959794,0.130529070703495,0.0440195091068744
1,48365.99498194198,0.8201405237212789,1886961137324873.5,10593.341041993319,0.13052963340728746,0.1305294183802174,0.0372858196496963
2,48369.996226460185,0.8201383606790029,1886222686376272.8,10593.076519614786,0.1305289056874912,0.13052907412134704,0.0401581861078739
3,48373.995942064976,0.8201362793999982,1886282069169753.5,10592.126686890482,0.1305285888462132,0.13052874287550548,0.0419366769492626
4,48378.00592115695,0.8201346058976346,1886000721466953.0,10591.93386011015,0.1305284549145603,0.13052847652933205,0.0429401285946369
5,48381.9952665326,0.8201335773662991,1884485618087552.5,10598.511476395885,0.1305286145219986,0.13052831283348587,0.0527586378157138
6,48386.01047254514,0.8201319971788875,1885098019893836.0,10599.209264228166,0.1305280827157904,0.1305280613388483,0.0570400804281234
7,48390.00829152617,0.8201304496412152,1885210278599660.0,10601.366049490263,0.1305278730547979,0.13052781504057812,0.0586775317788124
8,48393.994057674165,0.8201288837485707,1885373860100111.2,10602.771823941062,0.130527588784768,0.13052756582102343,0.0611189045011997
9,48397.99559836884,0.8201268256609099,1887538245325500.0,10574.888248865558,0.1305266921856981,0.1305272382661989,0.0495348572731018
10,48402.00471226733,0.8201247368101535,1888624100036208.2,10537.096385097608,0.1305265734161471,0.13052690581527562,0.0616739690303802
11,48405.99418795366,0.8201235727618814,1884493426437171.8,10586.23703685088,0.1305268868216978,0.13052672055123912,0.0752906575798988
12,48409.998241315574,0.8201219024283165,1885553179628360.5,10578.719196051714,0.1305264260861719,0.13052645470939564,0.0709235370159149
13,48413.99419975076,0.820120215932409,1886096682666046.5,10568.244115837042,0.1305261273464056,0.13052618629523546,0.0623464919626712
14,48417.99493454989,0.8201185895848673,1885890743482906.2,10567.731939738966,0.1305259205036832,0.13052592745398503,0.0510545894503593
15,48422.00416708265,0.8201166463677205,1888035307669576.2,10498.36753947111,0.1305253718997096,0.1305256181813706,0.063730351626873
16,48425.99997163768,0.8201149179476763,1887304562939837.0,10477.190764994742,0.1305252262152268,0.13052534309477684,0.0692631527781486
17,48429.99419985954,0.8201132208954673,1886808763049286.0,10460.931223067404,0.1305249510789151,0.1305250730005291,0.0524652786552906
18,48438.0195033795,0.8201097627941242,1885021893527416.0,10412.68050841505,0.1305241300278243,0.13052452262660663,0.0464876517653465
19,48442.00518650905,0.8201084355441217,1884880029968132.0,10503.442975009999,0.1305246662919348,0.130524311388208,0.0518823973834514
20,48445.99689017532,0.8201063512257182,1887101448455524.5,10369.267122976347,0.1305236052025073,0.1305239796586311,0.0518634840846061
21,48450.00644263701,0.820104520884525,1887043350959989.0,10318.957166833803,0.13052356488217953,0.13052368835078268,0.067664161324501
22,48453.99742343669,0.8201026434739533,1887202803474594.0,10260.701797152542,0.1305231000317351,0.13052338955160997,0.0409664213657379
23,48457.994982100594,0.8201010477258035,1885983674114649.8,10283.93396575531,0.1305231852048476,0.130523135580404,0.0549888387322425
24,48461.996499038556,0.8200995308057138,1885119407329698.2,10330.438908601203,0.1305229620382754,0.13052289415507345,0.0557504147291183
25,48465.99649900153,0.8200980027260872,1884817609123170.0,10370.98861963939,0.1305227304778695,0.13052265095364743,0.0556222014129161
26,48469.99534935751,0.8200959947495926,1887258636617417.2,10257.114709051275,0.1305221978793771,0.1305223313742627,0.0676764324307441
27,48474.00312411886,0.8200935908645803,1890847652127973.8,10011.227826997309,0.1305212872994141,0.13052194878408035,0.0571225695312023
28,48477.99569310704,0.8200920680692032,1886638194194103.5,10078.186764186254,0.1305221876416084,0.13052170642366878,0.0464134812355041
29,48482.00923979158,0.8200900577481733,1887907600359958.2,9971.945619476364,0.1305209024075755,0.1305213864711397,0.0379336401820182
30,48485.998893191434,0.8200882482517935,1887078827415594.8,9944.97250056005,0.1305209712324448,0.13052109848084634,0.0473161526024341
31,48490.00302930449,0.8200866616169854,1885591199329530.8,9993.900449432376,0.1305211101500537,0.13052084596007374,0.0486039482057094
32,48494.016919675356,0.8200850057076753,1885333103330702.2,10020.266377982985,0.1305206463982791,0.13052058241392173,0.0492996722459793
33,48497.99997165668,0.82008348411073,1884762731212606.2,10081.657137877497,0.1305205161715916,0.13052034024424647,0.0498227477073669
34,48501.99850216259,0.8200818824238891,1884902924707327.8,10115.276599643825,0.1305201965069793,0.13052008532786846,0.0472313240170478
35,48505.99920130467,0.82008024488425,1885117347414372.0,10137.238549988222,0.1305198785696798,0.1305198247053404,0.0491476692259311
36,48510.00006636161,0.8200785282923161,1885568622890573.0,10130.41942341446,0.130519515169038,0.13051955150124883,0.0470910742878913
37,48513.99882191204,0.8200774390704193,1883352031116013.0,10318.596081338093,0.1305196608880107,0.13051937814619985,0.0445060469210147
38,48517.999971583624,0.8200755613562288,1885680614676431.0,10246.790675967666,0.1305190112809464,0.1305190792987047,0.0799750015139579
39,48522.00055230268,0.8200741201114913,1884481307498448.5,10326.478521560544,0.1305190160341331,0.13051884991748053,0.0582415834069252
40,48525.99998338711,0.8200726653800249,1884181226635021.2,10389.344662244099,0.1305187194452128,0.1305186183897768,0.06592458486557
41,48529.99997160543,0.8200711818075374,1884140784299820.0,10443.982294835956,0.1305184745847711,0.13051838227188195,0.0678813531994819
42,48534.01213155416,0.8200693961320092,1885917101841579.2,10396.447431652874,0.1305180259109992,0.1305180980727949,0.0772459879517555
43,48538.001370321086,0.8200678474122063,1885248917668880.2,10425.749840354127,0.1305179481445026,0.1305178515863828,0.0622210502624511
44,48541.99997172563,0.820066252981353,1885322516363407.8,10436.91825239092,0.1305176398524991,0.13051759782483108,0.0644585490226745
45,48546.00105011144,0.8200642334655481,1887902542431616.5,10300.773133985562,0.1305170407053988,0.13051727640890806,0.0699237212538719
46,48550.004996711614,0.8200623200623793,1888010208372126.5,10220.535644765177,0.1305167412979295,0.13051697188133565,0.0570867955684661
47,48554.01146782305,0.8200607879849586,1885793456285421.0,10273.615149276393,0.1305169829943914,0.13051672804364092,0.0573361627757549
