,Time,omg,Q,S,F0,FEst,Flux
0,48363.62459967729,1.3036021159709832,1.7609858917005382e+19,2683872823.3920183,0.2074747152576466,0.20747472058183622,0.2415154874324798
1,48365.700048565915,1.3035968556994317,1.760964943088018e+19,2683848423.183773,0.2074738304584032,0.20747388338361678,0.2469556778669357
2,48367.84338489278,1.3035903459971214,1.7610298886735335e+19,2675989373.622249,0.2074727855680467,0.20747284733231602,0.238327220082283
3,48369.87321612279,1.303584733631034,1.7610439592128115e+19,2675222045.8432956,0.2074719485767359,0.20747195409651079,0.256037563085556
4,48371.96029164861,1.3035761664599086,1.761139170749412e+19,2667455461.9727383,0.207470550115044,0.20747059058887785,0.2308168411254882
5,48376.13444274925,1.3035602847192738,1.7611590202781622e+19,2668328923.2177253,0.2074679770765307,0.20746806293135092,0.0766779333353042
6,48382.40608708195,1.3035437539323402,1.7611144478680855e+19,2674498903.0375295,0.20746544478492,0.20746543197489725,0.1304502785205841
7,48386.5699035103,1.303537162230353,1.7610075028757598e+19,2681730316.4952683,0.207464479516034,0.20746438287294258,0.0926103517413139
8,48390.748250182696,1.3035239190046044,1.7611389028655413e+19,2675601823.478004,0.207462236988625,0.20746227514810223,0.1633803099393844
9,48392.854655971314,1.3035210115541482,1.7610195275073343e+19,2682457821.656161,0.2074618685765919,0.2074618124129903,0.2077115476131439
10,48399.09257026482,1.30351733596823,1.7608989340458918e+19,2687233467.7938876,0.2074612473387362,0.2074612274253227,0.2041101902723312
11,48401.179705164745,1.3035147605633095,1.7609115987199527e+19,2686400483.461777,0.2074608117380947,0.20746081753689913,0.2175347208976745
12,48403.26682796155,1.3035190301941169,1.7605276436879645e+19,2702950268.108557,0.2074616328977174,0.20746149706974729,0.2440636903047561
13,48405.37281893479,1.3035201537031247,1.7605546713583538e+19,2700292922.156862,0.2074616635862079,0.20746167588175948,0.2168541699647903
14,48413.70251394103,1.3035375602774284,1.7603003717283054e+19,2701469674.4198937,0.2074644759758174,0.2074644462241022,0.1617944985628128
15,48415.789660429036,1.3035389491931058,1.7602918079765606e+19,2700410099.79483,0.2074646646017826,0.20746466727689783,0.2672266364097595
16,48417.88337300724,1.3035453817258966,1.7599140618528297e+19,2712549570.9098434,0.2074657315792825,0.20746569104628806,0.3700559735298157
