,Time,omg,Q,S,F0,FEst,Flux
68,54867.674300084975,1.3078195521233729,6.2253718057353e+19,9596029472.475058,0.2081459616651489,0.20814594639266343,0.0975667387247085
69,54882.23082627736,1.3078036171134941,6.223099345974786e+19,9592071985.851448,0.2081434076480872,0.20814341025707303,0.1612322926521301
70,54884.33639334746,1.3077992446145073,6.232782318496335e+19,9589037338.55103,0.2081427055290855,0.2081427143522456,0.2434732764959335
71,54886.41122313366,1.30779058610686,6.2380119185290125e+19,9586538848.699839,0.2081413339644237,0.20814133630795376,0.5107877850532532
72,54888.45838031032,1.3077852138182138,6.235936263552824e+19,9586184486.203568,0.2081404751818698,0.20814048128166,0.4138754904270172
73,54890.61836317876,1.3077805350959344,6.23390516019389e+19,9585966412.643314,0.2081397280371636,0.20813973663988186,0.2767971754074096
74,54892.635064796785,1.3077815742801129,6.2276509057809695e+19,9587458032.166225,0.2081399055992736,0.20813990203118063,0.2691514492034912
75,54894.742161335336,1.3077752817540984,6.232765893197487e+19,9585596502.865795,0.2081388653997869,0.2081389005445609,0.2166202366352081
76,54896.81949985826,1.3077778853051114,6.225749259952235e+19,9587503381.037268,0.2081393140603686,0.20813931491257426,1.0477616786956787
77,54898.973287337976,1.3077693133047616,6.234043644566986e+19,9584682277.406317,0.2081379402398837,0.20813795063634635,0.5891973376274109
78,54901.03811124857,1.3077642099353082,6.233715698714434e+19,9584187100.456167,0.2081371229946522,0.20813713840987144,0.3477700650691986
79,54905.28646412246,1.3077636954028242,6.22857363232058e+19,9585670530.069538,0.2081370550845865,0.20813705651948325,0.4532176554203033
80,54907.23598495771,1.307758968688697,6.232623619692597e+19,9584162546.529379,0.2081361538319567,0.2081363042395653,0.0873002707958221
81,54909.32824208861,1.3077632666550134,6.224488541055544e+19,9586715012.65034,0.2081369859380298,0.2081369882821498,0.9475078582763672
82,54911.452145377836,1.3077613616912827,6.227231764263208e+19,9586057779.192844,0.2081366729242571,0.20813668509775565,0.2687980234622955
83,54913.590829120854,1.3077630924443773,6.224657068833422e+19,9586987211.976814,0.2081369638327412,0.2081369605556659,0.3978384137153625
84,54915.641997878585,1.3077600715153872,6.228677120116916e+19,9585919196.00027,0.208136460640443,0.20813647975988442,0.226136565208435
85,54917.74727716474,1.3077580988441646,6.228701993424305e+19,9585796698.368696,0.2081361621745048,0.20813616579950825,0.3744094371795654
86,54919.79581338978,1.307753546123381,6.231504944500619e+19,9584774785.946077,0.2081354303178924,0.208135441211491,0.3512863218784332
87,54921.86834762409,1.3077522319944883,6.228951372966617e+19,9585280757.505798,0.2081352306979567,0.2081352320613819,0.4768320918083191
88,54923.956122145995,1.3077547099827853,6.224301805226567e+19,9586737395.384232,0.2081356232155218,0.2081356264454683,0.6901115775108337
89,54926.03456832624,1.3077579076837218,6.222130050083831e+19,9587777033.80953,0.2081361306908782,0.20813613537537887,0.4160478711128235
90,54928.14538573437,1.30776521806227,6.217608884274897e+19,9589836308.483576,0.2081373001271207,0.2081372988582607,0.3566959202289581
91,54930.2634435939,1.3077685019047782,6.220319465276535e+19,9589826124.406937,0.2081378193226001,0.20813782149802817,0.4884152114391327
92,54932.30855820601,1.3077675173971002,6.225684006229594e+19,9588663636.600878,0.2081376591953827,0.20813766480876472,0.5178240537643433
93,54934.414655989574,1.307762837712065,6.230847014337232e+19,9587013367.593557,0.2081369176193546,0.20813692001375925,0.66472327709198
94,54936.490376855894,1.3077585584762426,6.232211831105251e+19,9586208336.525501,0.2081362376080125,0.20813623895222547,0.5742287039756775
95,54938.52287603749,1.3077504731722696,6.2367255773636035e+19,9584290890.720108,0.2081349476156137,0.20813495213613176,0.9623563289642334
96,54940.634298484896,1.3077469193819526,6.232975046453755e+19,9584682415.980072,0.2081343834974879,0.2081343865328361,0.39481982588768
97,54942.75878197394,1.3077518519486444,6.2234647021625885e+19,9587442786.75172,0.2081351696107132,0.20813517157520722,0.7058663964271545
98,54944.85729409317,1.3077591021532415,6.217998830924556e+19,9589677735.866226,0.2081363266639506,0.2081363254811073,0.5831329226493835
99,54946.952606950676,1.3077607227634198,6.222062612354011e+19,9589165665.875084,0.2081365783717986,0.208136583409228,0.5319103598594666
100,54949.027115417986,1.3077521664947902,6.23371154819117e+19,9585707497.995853,0.2081352133649687,0.20813522163678116,0.537489652633667
101,54951.10603264553,1.3077541340361254,6.226738459259172e+19,9587458250.03566,0.2081355385364583,0.2081355347807104,0.4915719032287597
102,54953.170748995915,1.3077471482340912,6.233574743221462e+19,9585216907.084099,0.2081343968043299,0.2081344229557852,0.3673885762691498
103,54955.229367423744,1.307736532154109,6.239220331669372e+19,9582754746.301147,0.2081327165843479,0.20813273335417978,0.3696944415569305
104,54957.332630827186,1.3077356364581716,6.231047932522992e+19,9584451839.979753,0.2081326929415264,0.2081325907997438,0.1276091635227203
105,54959.46863809945,1.307724550543139,6.237059107757981e+19,9581906512.531252,0.2081308176595988,0.20813082642156766,0.5914918780326843
106,54961.5494454699,1.307723935828496,6.229680548507582e+19,9583557940.81834,0.2081307431276629,0.20813072858669368,0.2503481209278106
107,54963.92423239807,1.3077220040961075,6.228232410062557e+19,9583879136.015448,0.2081304156032428,0.2081304211419353,0.170178934931755
108,54965.726458511366,1.3077119881648152,6.238923160593198e+19,9580716194.040115,0.2081287977045988,0.20812882705696045,0.2583169639110565
109,54967.75662217384,1.307714095894123,6.227687660673507e+19,9583527255.65419,0.2081291687632238,0.2081291625124985,0.3478693068027496
110,54969.88706618039,1.3077080336016282,6.231699132397325e+19,9582172560.83687,0.2081281881250459,0.20812819766868149,0.6058564186096191
111,54971.9585541262,1.307702311332622,6.232990953393308e+19,9581437846.7562,0.2081272777942144,0.20812728694128346,0.4489550292491913
112,54974.01362898263,1.3076932029438602,6.2367847813505565e+19,9579767543.96013,0.2081258178368978,0.20812583729618842,0.3268087804317474
113,54976.126457005135,1.3076988013866861,6.223347742779887e+19,9583628615.883373,0.2081267414908693,0.20812672831603776,0.6676965355873108
114,54980.344426833646,1.307699202883689,6.223993102500549e+19,9584178114.767704,0.2081267910768063,0.2081267922162704,0.2780154049396515
115,54982.42611832859,1.3076941038283019,6.230595174344964e+19,9582182233.732838,0.208125970561726,0.20812598067640045,0.2330358475446701
116,54984.47604319962,1.3076912770717333,6.229753179848681e+19,9582267265.950094,0.208125527513436,0.20812553078411963,0.357217937707901
117,54986.563783509686,1.3076874953030844,6.230278551431306e+19,9581969374.998762,0.2081249258624627,0.20812492889694553,0.3064412474632263
118,54988.653315527044,1.307692056430366,6.222149191567047e+19,9584555614.674753,0.2081257004158318,0.2081256548228985,0.1137352287769317
119,54990.744725921155,1.3076831338179828,6.2327152643559465e+19,9581536145.284771,0.2081240931304376,0.20812423474503242,0.3349342346191406
120,54992.83997125072,1.3076804998491993,6.230124046784931e+19,9582020066.020151,0.2081238144338857,0.20812381553588055,0.2449338585138321
121,54994.94443416508,1.307677708019219,6.229383275875516e+19,9582121182.745155,0.2081233643441536,0.20812337120233895,0.1721618175506591
122,54997.01861164478,1.3076808549244656,6.223309119419783e+19,9584095486.470411,0.2081238710979543,0.20812387204786437,0.4871397912502289
123,54999.05231895164,1.307689332220587,6.215619279451674e+19,9587074325.316063,0.2081252183724649,0.2081252212514461,0.8226063847541809
124,55001.144317836915,1.307695408330985,6.216287762464723e+19,9588025169.86588,0.2081261885551404,0.20812618829445076,0.8029003143310547
125,55003.25683283453,1.307702694303503,6.215663566196044e+19,9589338991.355633,0.2081273474481946,0.20812734789299223,0.8142279386520386
126,55005.32765982844,1.3077117736756372,6.213636739583926e+19,9591102630.139874,0.2081287898208039,0.20812879291994754,0.8550832271575928
127,55007.46409629462,1.3077181795750934,6.216299549211955e+19,9591495994.54181,0.2081298098268226,0.20812981245051096,0.7059469819068909
128,55009.58040547409,1.3077247352038284,6.217158567964086e+19,9592208525.262522,0.2081308537330543,0.2081308558112292,0.4392734467983246
129,55011.67464637934,1.307731612936525,6.21723100724645e+19,9593066945.455269,0.2081319515750838,0.20813195043638516,0.2836358547210693
130,55013.754714022245,1.3077397436938354,6.2161486421225546e+19,9594278675.140581,0.2081334546817478,0.20813324448660217,0.0801737755537033
131,55017.86225098384,1.3077583081767041,6.2189698316415795e+19,9596095490.243708,0.2081362007653339,0.20813619911581666,0.3800590932369232
132,55019.94599513699,1.3077555802537066,6.229472877237718e+19,9592960156.18439,0.2081357593769197,0.20813576495338726,0.4981595575809479
133,55022.014605128876,1.3077499440175993,6.2346944932292534e+19,9590786155.164299,0.2081348595858063,0.20813486791855032,0.5118364095687866
134,55024.16772085733,1.307750333975326,6.229934556241458e+19,9591556276.816141,0.2081349460301181,0.2081349299822501,0.3530467450618744
135,55028.33567772341,1.3077355484273392,6.2291380664205574e+19,9588772540.769281,0.2081324680419813,0.2081325767892017,0.1185936033725738
136,55032.51596415229,1.3077644221333729,6.221142551547074e+19,9595527564.744555,0.2081372569228265,0.20813717218224234,0.0970213115215301
137,55036.63661418335,1.3077852880892666,6.219864484291159e+19,9598625699.198315,0.2081405200108412,0.20814049310226518,0.1066251024603843
138,55038.77645310403,1.3077832538466674,6.2291950336519864e+19,9595625672.25397,0.2081401663737359,0.20814016934250007,0.7020145058631897
139,55040.853709885436,1.3077832722203284,6.229359711751678e+19,9595150366.594013,0.2081401643342085,0.20814017226675904,0.1601282209157943
140,55042.93880632373,1.307775079960826,6.237328295369313e+19,9592059704.297,0.2081384394468073,0.20813886842816415,0.088787131011486
141,55080.486260814454,1.30775774551021,6.404250552481714e+19,9593481546.273039,0.2081361038211754,0.20813610956466283,0.120781272649765
142,55082.573476554186,1.3077466583095227,6.2444112525766566e+19,9593892156.891779,0.2081343447748628,0.20813434498186836,0.5044577121734619
143,55084.67699725713,1.307739285325797,6.243972612068075e+19,9593369784.06591,0.2081331688007441,0.20813317153506308,0.812005341053009
144,55086.767563273555,1.3077335423885352,6.2402745479765385e+19,9592759532.345263,0.2081322533952932,0.20813225751821002,0.4246233105659485
145,55088.86134150304,1.3077301763798916,6.236281564882495e+19,9592578987.669233,0.20813171947092,0.2081317218012959,0.3147420585155487
146,55090.96332373028,1.3077268979396768,6.234543104275962e+19,9591900077.477364,0.2081311932238305,0.20813120002133007,0.6208357214927673
147,55093.045216534025,1.3077231128416977,6.234301744234825e+19,9590839962.977194,0.2081305919348574,0.20813059760427663,0.3717584013938904
148,55095.06786368487,1.307717634877464,6.235907678040698e+19,9589158901.15036,0.2081297028863308,0.20812972575919073,0.1969775408506393
149,55097.27528875772,1.3077127423263324,6.2346697983284036e+19,9588337723.887226,0.2081289253341507,0.20812894708549382,0.1821784973144531
150,55099.1831572651,1.3077059475368047,6.237571951570243e+19,9586416058.443954,0.208127861571074,0.2081278656611532,0.6146146655082703
151,55101.332438893296,1.307708210004444,6.228630315978709e+19,9588815587.082825,0.2081282265347132,0.20812822574406156,0.4710178077220917
152,55105.590764676665,1.307712241256648,6.226187096531427e+19,9589947737.517841,0.2081289167498712,0.20812886733777672,0.0879186019301414
153,55107.69155426494,1.3076946865133063,6.24133695158361e+19,9582834013.1455,0.2081259113856101,0.20812607341359918,0.1151233091950416
154,55109.72432561097,1.307691747266317,6.234167192251987e+19,9584100600.565266,0.2081256027233566,0.20812560561791185,0.373729944229126
155,55111.78453269097,1.3076893447684395,6.2310985089265164e+19,9584542083.418154,0.208125220951486,0.20812522324849886,0.6450943350791931
156,55113.852953658876,1.3076900755230085,6.226895769528806e+19,9585702601.182592,0.2081253992733118,0.20812533955170073,0.1942550390958786
157,55115.94366151877,1.30768495216037,6.230783586194075e+19,9584281771.426422,0.2081244994701995,0.20812452414321153,0.2114157527685165
158,55118.05436847287,1.3076755341891195,6.2364125858456265e+19,9581904960.005789,0.2081229737162104,0.20812302522653314,0.1992896646261215
159,55120.171556606285,1.3076762281692118,6.228523700631844e+19,9583904174.247593,0.2081231431871285,0.20812313567689525,0.3017357885837555
160,55122.25924036635,1.3076763727137375,6.226390122982448e+19,9584603208.29407,0.2081231558831889,0.20812315868187098,0.3716714978218078
161,55124.3260147208,1.30767632671885,6.225925804735606e+19,9584916676.342329,0.2081231513435735,0.20812315136155732,0.6696985363960266
162,55126.39408868918,1.3076770921565664,6.225015004448205e+19,9585423742.7896,0.208123271120079,0.2081232731847535,0.5014193058013916
163,55128.45956416991,1.3076788318262604,6.223790658140357e+19,9586116202.682142,0.2081235507226619,0.20812355006178465,0.5007968544960022
164,55130.54632756933,1.3076787488094956,6.225329537022842e+19,9585962383.1165,0.2081235327544318,0.2081235368492562,0.6726298928260803
165,55132.61922997683,1.3076799380320194,6.224590229876197e+19,9586441847.27479,0.2081237262070573,0.20812372611989927,0.6202505826950073
166,55134.798687240494,1.307679789599316,6.225709178009675e+19,9586336287.559017,0.2081236906001348,0.20812370249610077,0.118838295340538
167,55136.863234061006,1.3076831709866699,6.222677983526228e+19,9587556406.494741,0.2081242448596201,0.20812424066061266,0.238484650850296
168,55138.93343846672,1.3076795934089995,6.228754251976374e+19,9585929154.871798,0.2081236582196898,0.20812367127144216,0.3766150772571563
169,55141.03796431809,1.3076779173003241,6.228706825051463e+19,9585818458.5798,0.2081234006061758,0.20812340451046132,0.3038229644298553
170,55143.10062084115,1.3076762373265685,6.228770186032413e+19,9585692165.988289,0.2081231354615116,0.20812313713433384,0.5994141101837158
171,55145.15537156231,1.3076764618742027,6.2268378205319045e+19,9586235872.095106,0.2081231691059558,0.20812317287219978,0.6213566660881042
172,55147.25574559975,1.3076749897277904,6.2278694516323254e+19,9585946333.27912,0.208122912477301,0.2081229385728213,0.0908089429140091
173,55151.46126771779,1.3076778875822157,6.225807939377784e+19,9587089041.04124,0.2081233988994707,0.20812339978067745,0.3315005898475647
174,55153.51788597562,1.307676361985146,6.22817424078348e+19,9586375773.450554,0.2081231495215703,0.20812315697436262,0.3004737496376037
175,55155.60986876082,1.307678135724364,6.225219662099532e+19,9587338063.27125,0.2081234405704916,0.20812343927372695,0.2704478502273559
176,55157.70087751366,1.3076796789073781,6.224558265111555e+19,9587766756.736692,0.2081236799146373,0.2081236848789317,0.6180413365364075
177,55159.76322128844,1.307680691499152,6.224916669105273e+19,9587902190.987188,0.2081238431459595,0.20812384603791784,0.5180104970932007
178,55161.854270913755,1.307681117781023,6.225684190147112e+19,9587860879.69936,0.2081239098100809,0.2081239138827848,0.4481082558631897
179,55163.951597164254,1.3076841967184039,6.223345301884828e+19,9588796045.669792,0.208124406749912,0.20812440391088843,0.3406926095485687
180,55166.069135258076,1.3076853711893575,6.224543276051709e+19,9588741670.020039,0.2081245903245373,0.20812459083374624,0.7121357321739197
181,55168.19600594218,1.3076858115345837,6.225711002924686e+19,9588576736.663692,0.2081246568960055,0.20812466091686566,0.6956377029418945
182,55170.25309356287,1.3076870605635886,6.225315381819038e+19,9588828221.192064,0.2081248573791514,0.20812485970600583,0.6148159503936768
183,55172.34558469401,1.307688603172813,6.224933132706093e+19,9589110489.024347,0.2081251014288944,0.20812510521988914,0.4345701038837433
184,55174.37978283277,1.307692805310631,6.222002579559045e+19,9590251980.912933,0.2081257766463563,0.20812577401089444,0.5689974427223206
185,55176.45235392635,1.3076963205007142,6.2219987643658265e+19,9590695442.258753,0.2081263305088888,0.20812633347077208,0.6462752819061279
186,55178.38763740847,1.3077000631715359,6.221485826561487e+19,9591242588.96589,0.208126926664452,0.20812692913533373,0.7495188117027283
187,55182.80928099557,1.3077138450390144,6.222595764104404e+19,9592939109.351437,0.208129145527405,0.20812912258766797,0.2129897475242614
188,55185.3683148517,1.3077183435867654,6.22281499167416e+19,9593293060.73337,0.2081298410188422,0.20812983855377928,0.3044211864471435
189,55186.95172984555,1.3077131286720163,6.2341349299806314e+19,9590132709.311663,0.2081289872642694,0.20812900857431915,0.3262892067432403
190,55189.01612766668,1.307709250943343,6.23383065897339e+19,9589449087.096308,0.2081283822131783,0.20812839141463285,0.3946291208267212
191,55191.09151818046,1.307707350428677,6.231693836942594e+19,9589456016.981182,0.2081280873528581,0.2081280889383293,0.2325594574213028
192,55193.18583158686,1.3077005459065472,6.2355993733234655e+19,9587618482.984371,0.2081269860224342,0.208127005964997,0.2195725440979004
193,55195.25454324988,1.3076959392001786,6.234681077633839e+19,9587098813.193968,0.2081262611734446,0.20812627278490703,0.2037870734930038
194,55197.37309579728,1.307698041988241,6.227599904728716e+19,9588765500.375484,0.2081266189533674,0.20812660745402145,0.33252614736557
195,55199.47017130219,1.3076939830906473,6.231282789633036e+19,9587441437.847532,0.2081259492736391,0.2081259614604059,0.3571603298187256
196,55201.565378132924,1.3076939549689193,6.2284059413868814e+19,9588005060.943562,0.2081259559908255,0.20812595698469388,0.2973289787769317
197,55203.6272305123,1.307698260965793,6.223038249503649e+19,9589662210.442022,0.208126640060907,0.20812664230538128,0.6577013731002808
198,55205.68534197027,1.307701271933063,6.222705664848678e+19,9590123733.178156,0.2081271181093203,0.20812712151570575,0.6805082559585571
199,55207.76433568757,1.307706143396278,6.220857640436012e+19,9591121360.110008,0.2081278931178819,0.20812789683315655,0.9415960907936096
200,55209.84126415777,1.307711390738288,6.219990613891743e+19,9591944562.187643,0.2081287301004324,0.20812873197357554,1.181108474731445
201,55211.96540833709,1.3077158150391779,6.220786617296246e+19,9592290444.369537,0.2081294322535684,0.2081294361229319,1.4064488410949707
202,55214.08168050376,1.307719629425552,6.221782030396428e+19,9592473475.753172,0.2081300389355754,0.20813004320137818,1.4521570205688477
203,55216.18410974292,1.3077228878423435,6.222684943742871e+19,9592579151.57328,0.2081305606285045,0.2081305617945172,1.3755772113800049
204,55218.25250327216,1.307726361634994,6.2227771495668834e+19,9592858425.333036,0.2081311111912139,0.2081311146657888,1.4795191287994385
205,55220.31219469615,1.307731472016487,6.221167781008073e+19,9593685787.683214,0.2081319253165425,0.2081319280082645,1.7428345680236816
206,55222.380789830284,1.307733184721867,6.224234594435765e+19,9593089826.031837,0.2081322001758384,0.20813220059379178,1.464080810546875
207,55224.45196044375,1.3077328168383113,6.2273687313140515e+19,9592183660.015451,0.2081321404178505,0.20813214204330543,1.1277540922164917
208,55226.547718860405,1.3077333020144781,6.227442547779098e+19,9592012093.044735,0.2081322184576082,0.20813221926149064,1.2553613185882568
209,55228.667336605,1.3077331592608668,6.228023689647832e+19,9591658152.529747,0.2081321941274735,0.20813219654154774,1.0845601558685305
210,55230.76378147202,1.3077325826795712,6.228627677744574e+19,9591255879.281174,0.2081321038832907,0.20813210477578448,1.0780510902404783
211,55232.85655740365,1.3077323390342894,6.22840834721476e+19,9591083239.342073,0.2081320655916106,0.2081320659984335,1.6039786338806152
212,55234.925424550056,1.3077331832476087,6.2272256916524425e+19,9591265837.620176,0.2081321988073152,0.2081322003591563,1.5233722925186155
213,55237.00906806493,1.3077324665266457,6.228374370736606e+19,9590773237.328419,0.2081320819653596,0.20813208628947222,1.1641054153442385
214,55239.10186077343,1.3077308718809233,6.229545033802596e+19,9590167295.379038,0.2081318316488995,0.208131832493723,1.136650800704956
