,Time,F0,F0Err,PulsedFlux
0,4727994166.485814,0.8079238122811434,9.279580837073809e-08,0.8621643781661987
1,4728287176.726823,0.807923569885135,1.9533802131377342e-08,1.9350740909576416
2,4728434350.7390585,0.8079234751208516,2.2436390523239425e-08,1.6262822151184082
3,4728579243.308308,0.8079234487818552,4.558426169865015e-08,0.8525003790855408
4,4728730284.3830385,0.8079256379665674,4.546047591702518e-07,0.18373097479343414
5,4730930933.307689,0.8079255477269021,2.9573493520729244e-07,0.2835513651371002
6,4731077934.330586,0.8079238384206628,4.680925513866896e-08,0.9899960160255432
7,4731224506.283826,0.8079242707866726,6.603761448786827e-08,0.7356513142585754
8,4731369466.312385,0.807924658226173,3.142571003422745e-08,1.312687635421753
9,4731518446.339762,0.8079243649627375,2.399847254253018e-08,1.4702352285385132
10,4731650265.818185,0.807924404846186,2.0546427492718067e-07,0.48265743255615234
11,4734017100.3196335,0.8079252273084114,6.023277876465727e-08,1.0789393186569214
12,4734162994.084017,0.8079251812625821,2.053245218291977e-08,1.7585976123809814
13,4734310739.331477,0.8079252549415648,2.2419119005689936e-08,1.730391263961792
14,4734428348.281427,0.8079252245006837,3.8190631101997496e-08,1.9515358209609985
15,4734606994.588632,0.8079248372724701,2.8535653839867337e-08,1.352544903755188
16,4734750993.026197,0.8079276799923523,2.680125135157141e-07,0.25232192873954773
17,4735779405.669349,0.8079248247116161,2.7263581614533905e-07,0.15240512788295746
18,4735927603.586454,0.8079256663331479,4.423318387125619e-07,0.11699607968330383
19,4737101155.894015,0.8079253209996257,3.772226264686651e-08,1.191638469696045
20,4737247930.3925295,0.8079253755830036,2.2535015631319766e-08,1.791650414466858
21,4737393772.464822,0.8079255125013987,1.6363738808422568e-08,2.0786197185516357
22,4737541553.587261,0.8079253870904521,1.7089730519614932e-08,1.7864762544631958
23,4737688935.609471,0.8079253269744712,3.773106982407626e-08,1.0746358633041382
24,4737836794.450551,0.8079283764517321,4.6381299512177065e-07,0.15607044100761414
25,4740038936.467749,0.8079255455250106,4.0224099961960746e-07,0.24273669719696045
26,4740182826.606961,0.8079257410899457,2.6250242868286477e-08,1.5081043243408203
27,4740333370.92476,0.8079257879546318,2.60404817709059e-08,1.6064515113830566
28,4740480821.741155,0.8079257551352549,2.445661451133674e-08,1.611043095588684
29,4740626949.997963,0.8079254579279711,4.748923387865034e-08,0.9332621693611145
30,4740771975.180704,0.8079281622912149,5.120749051457096e-07,0.1876184493303299
31,4743122317.536087,0.807926438646466,5.0377707339066546e-08,1.0970178842544556
32,4743270887.238415,0.8079261890720127,3.541499182801999e-08,1.464525580406189
33,4743414446.593719,0.8079262429666668,4.173336165536057e-08,1.2695105075836182
34,4743514228.444852,0.807927278081034,3.5659547847899375e-07,1.0667378902435303
35,4743766032.57658,0.8079281279073286,8.790975130068546e-07,0.7002986669540405
36,4744888007.532551,0.8079267940366658,3.0820751817373093e-07,0.12390563637018204
37,4746061475.63509,0.8079291171391809,2.943598929050495e-07,0.31476739048957825
38,4746210322.585211,0.8079271540806766,3.491730282689787e-08,1.3605648279190063
39,4746353414.379788,0.8079271590478395,1.8834771964293395e-08,1.9829996824264526
40,4746503341.591913,0.8079270632614749,1.6002340785803426e-08,1.8205188512802124
41,4746650292.8607855,0.8079269717599737,2.5654676605313398e-08,1.5544294118881226
42,4746797312.667052,0.8079269521955361,8.227913639302642e-08,0.6517680287361145
43,4746941830.771485,0.8079296455671919,5.023414360039169e-07,0.11705634742975235
44,4747824046.227411,0.8079277110966316,3.515152684485656e-07,0.1281033605337143
45,4747969964.269196,0.8079274268137159,3.7776180761284195e-07,0.12939012050628662
46,4749144147.5113945,0.8079272357434591,2.0456130300772202e-07,0.41310402750968933
47,4749293605.253056,0.8079274486238734,3.003705018045366e-08,1.342769980430603
48,4749440893.780592,0.807927436213778,2.0278518420013825e-08,1.7985944747924805
49,4749587003.689822,0.807927472713228,1.5412043197216008e-08,2.1102843284606934
50,4749733790.654583,0.8079272725856299,1.9899161429748347e-08,1.5534108877182007
51,4749880789.979746,0.8079272622377086,7.409259694668435e-08,0.7040053606033325
52,4752228835.349127,0.8079281148133938,6.473858604749694e-08,1.0666685104370117
53,4752379271.356136,0.8079280368919675,3.050512020763563e-08,1.5257638692855835
54,4752524070.621843,0.807928023403842,2.6134316044590378e-08,1.5072227716445923
55,4752675091.404136,0.8079282778811657,2.373388952037203e-08,1.5573621988296509
56,4752818857.312256,0.8079278487592246,5.491339294394493e-08,1.1170337200164795
57,4753993139.285247,0.807929127813757,4.3011564798689506e-07,0.12088285386562347
58,4755167548.884758,0.8079273034861381,6.493605155810656e-07,0.15746764838695526
59,4755314204.941007,0.8079289365080276,3.3990378511816743e-08,1.2827826738357544
60,4755462880.5610285,0.8079288873058089,2.1888599377462015e-08,1.7944754362106323
61,4755609603.933468,0.8079289581398512,1.793776682745829e-08,2.0340757369995117
62,4755756676.550384,0.80792893381203,1.8321252071018534e-08,1.9196465015411377
63,4755900350.876352,0.8079288374434493,4.299951328334828e-08,0.9610226154327393
64,4756049763.331559,0.8079299090310614,4.91850073558453e-07,0.11452826112508774
65,4758254449.187054,0.8079299559144243,1.2505627466907754e-07,0.5401462912559509
66,4758402725.48378,0.807929810757432,2.9304167981081264e-08,1.5478416681289673
67,4758546955.596453,0.807929847216408,1.7338479096906667e-08,1.9369486570358276
68,4758695164.963309,0.8079298546335205,1.7635883864386415e-08,1.8435778617858887
69,4758841760.66789,0.8079297292359277,2.614277860857328e-08,1.3842180967330933
