,Time,F0,F0Err,PulsedFlux
0,4725493954.630827,0.0035278356979200785,1.4051780183876872e-08,1.1515768766403198
1,4725863116.367772,0.003528016540958039,4.4559108403063874e-08,1.0550732612609863
2,4726068048.008911,0.003527844656599281,1.4713928742082771e-08,1.2054611444473267
3,4726273034.981684,0.003527865906174963,4.198600578320111e-08,0.8068712949752808
4,4726635805.715499,0.0035279399256106466,4.579109003088888e-08,0.6986741423606873
5,4726840106.428646,0.003527813460382371,1.5378262219201133e-08,1.4739311933517456
6,4727047536.4352665,0.00352789123323613,1.8836233905972222e-08,1.2426817417144775
7,4727410806.614562,0.0035277318396200485,5.216225318349643e-08,1.4407607316970825
8,4727621926.000477,0.003527567655367134,2.6057877633434146e-08,0.9071460962295532
9,4727821147.803894,0.003527737079558297,2.992263148371421e-08,1.1615943908691406
10,4728253333.183175,0.0035277550845520932,1.5835892952509312e-07,1.3989059925079346
11,4728391163.687232,0.00352756287348411,1.900985679981204e-08,1.4111450910568237
12,4728579037.184182,0.0035275462214825184,2.704225998684251e-08,1.781154990196228
13,4728935921.887536,0.0035274400925685173,3.6010938231356704e-08,1.227446436882019
14,4729168282.118811,0.003527407696455105,2.1227538837820248e-08,1.018578052520752
15,4729371182.617486,0.0035273666243704326,2.014415123596791e-08,0.8652178645133972
16,4729727981.917892,0.0035273454372687653,2.899608553263988e-08,1.23751962184906
17,4729939461.234485,0.003527235229199928,3.3087253825669904e-08,1.5182744264602661
18,4730144428.75475,0.003527234683690361,5.593723173547005e-08,1.27332603931427
19,4730508944.745109,0.003527170535577064,3.612252186258047e-08,1.8649146556854248
20,4730712401.664299,0.00352706206728355,1.9322911271046905e-08,2.742283582687378
21,4730915927.247412,0.0035272849437790457,5.5148781541447534e-08,1.6382732391357422
22,4731283171.913362,0.00352733347779005,1.3683769672923063e-08,2.043590545654297
23,4731489894.789268,0.0035273150689671268,4.5480177846002334e-08,1.9086462259292603
24,4732060756.525532,0.00352747959434863,4.4198326776268004e-08,1.6562800407409668
25,4732263891.559149,0.0035276105785089513,7.54915205902762e-08,2.26476788520813
26,4732469195.674448,0.003527472395755758,1.8283486724612885e-08,1.1602978706359863
27,4732833789.814296,0.003527495049966655,2.7993769080580932e-08,1.356957197189331
28,4733036493.507832,0.0035273552526238253,1.432791485456164e-08,2.136060953140259
29,4733240581.031641,0.0035272662862190544,2.4583156843505094e-08,1.1211440563201904
30,4733607894.045128,0.003527190738814459,4.023863553470619e-08,1.275994062423706
31,4733811396.240354,0.0035271687249567155,2.354395078896232e-08,1.009109616279602
