,Time,F0,F0Err,PulsedFlux
0,4725696540.273353,0.026995747700897365,1.3663873232871993e-07,0.2631758749485016
1,4725946118.711759,0.026995544052449114,1.4008342930083018e-07,0.24973157048225403
2,4726353648.150747,0.026994534910711666,2.0002640610528033e-07,0.16291414201259613
3,4726597481.718456,0.02699453219209272,1.0529983285323397e-07,0.2320680022239685
4,4726839467.710906,0.026994139058350117,1.1003719180280314e-07,0.2685745656490326
5,4727246347.106029,0.026993528666532273,1.7761932724624785e-07,0.18189887702465057
6,4727501962.897358,0.026993815083235437,1.104039739630025e-07,0.27970439195632935
7,4727756965.062128,0.026993212041891857,1.0811395156906656e-07,0.30736202001571655
8,4728157279.510978,0.026992611436923723,1.8956993130814226e-07,0.22256986796855927
9,4728404724.289229,0.026992479831087938,1.476003888001287e-07,0.2039402276277542
10,4728621210.974931,0.02699186524690608,2.140422310503709e-07,0.2694016993045807
11,4729052558.922174,0.02699152765154726,2.0002931933049695e-07,0.17266839742660522
12,4729303229.823857,0.02699142138031926,1.6458426443932694e-07,0.18560022115707397
13,4729561589.070535,0.02699059784439072,1.6907263500343106e-07,0.2029157131910324
14,4729961233.863606,0.026989550318854066,3.4963167649948446e-07,0.14171822369098663
15,4730214688.814695,0.026989659474478095,1.298267164884237e-07,0.26854565739631653
16,4730463797.867963,0.02698960353854539,1.3948559285381634e-07,0.2801005244255066
17,4730861456.296456,0.02698909962700478,1.442517429950385e-07,0.23295079171657562
18,4731109485.573745,0.026989257545115723,8.635383608179836e-08,0.2915026545524597
19,4731358614.161548,0.026989008615749308,8.766807013671496e-08,0.3143869638442993
20,4732012720.592905,0.026987697690110123,2.566591490449355e-07,0.1860581338405609
21,4732267588.452853,0.026987627052473727,2.418281894733809e-07,0.17818766832351685
22,4732670875.540242,0.02698761503409542,2.8949102670594584e-07,0.11840744316577911
23,4732920632.975537,0.026986814253368862,1.695560598591328e-07,0.16209542751312256
24,4733168530.671479,0.026986892143717356,3.1189429705591465e-07,0.12179194390773773
25,4733570205.943804,0.026986422660530408,1.9236127002386638e-07,0.1386307030916214
26,4733822324.480513,0.026986375655888406,1.8346551655668009e-07,0.14049766957759857
27,4734066810.920782,0.02698551166041633,2.140851336207561e-07,0.17230640351772308
28,4735625087.472052,0.026983833621675647,2.501646179098316e-07,0.14172165095806122
29,4736560054.511667,0.026983081484756904,2.0926674437760084e-07,0.1600566953420639
30,4738581652.835998,0.026979883825532187,3.0471679224319814e-07,0.12405484169721603
31,4739487932.247098,0.026983912826212562,3.3380419495188107e-07,0.13033731281757355
32,4741050317.038139,0.02699354602063097,2.4034702050812484e-07,0.1406208723783493
33,4741297072.699543,0.02699388319863859,2.2752691108962608e-07,0.13731637597084045
34,4741946232.175377,0.02699119146723625,1.6781189060566248e-07,0.16332845389842987
35,4742198639.519661,0.026989523633353052,1.9067775269832055e-07,0.12362543493509293
36,4742840925.038112,0.026988638735638632,2.285975568838694e-07,0.12748904526233673
37,4744654718.237172,0.02698641963606603,3.0252843430389476e-07,0.10029038041830063
38,4744901595.509135,0.02698504513184355,2.501546134681121e-07,0.08921752125024796
39,4745547956.925362,0.02698502983816768,1.1009672817863247e-07,0.31796395778656006
40,4746462738.15566,0.026982656815142506,1.7053504564046307e-07,0.1794406920671463
41,4747111307.437569,0.026981127207137977,1.6916563083668734e-07,0.11706086248159409
42,4747362773.321561,0.026980724729307768,1.102849722656174e-07,0.23352140188217163
43,4747609038.7536955,0.026978977950314825,5.388574919606981e-08,0.36662760376930237
44,4748004308.228362,0.026976473910530808,3.2458981991112523e-07,0.162019282579422
45,4748258097.9608345,0.026976624063686765,1.2635256041448883e-07,0.21265949308872223
46,4749817768.421165,0.02697232244558998,2.463769135374605e-07,0.10818846523761749
47,4750071763.302471,0.0269724482744206,2.2538823429840704e-07,0.12676040828227997
48,4750317299.947847,0.026972312646512616,2.5757455546226993e-07,0.15032030642032623
49,4753675771.346806,0.026968053066424524,2.1659270998952707e-07,0.22924508154392242
50,4753928936.368148,0.026967275558976246,8.053090283510755e-08,0.37795236706733704
51,4754330871.009968,0.026966504439656935,2.2372086050381768e-07,0.13771271705627441
52,4754574927.038405,0.026966203406372725,7.369697385684049e-08,0.3972231149673462
53,4754820887.497185,0.02696557764669083,8.518336613860811e-08,0.40999332070350647
54,4755738326.899482,0.026963644167580188,1.899416446349278e-07,0.12850992381572723
55,4756128989.63814,0.026962727191510584,2.4221768057941517e-07,0.14649711549282074
56,4756379903.268909,0.026962795836260496,1.1753348161391841e-07,0.27569013833999634
57,4756637846.886045,0.02696206145789681,1.5689012400343927e-07,0.25935307145118713
58,4757038102.595836,0.026960566354775502,2.836006274264946e-07,0.11786400526762009
59,4757291192.100236,0.02696106646324593,2.061745618675559e-07,0.1565266251564026
60,4757541384.421524,0.026960141172827724,3.776611663397489e-07,0.15531150996685028
61,4759340340.913644,0.026956573415178472,1.6013555637073296e-07,0.20036759972572327
62,4759986064.853564,0.0269555510037609,1.4370317558132228e-07,0.17292532324790955
63,4760652265.04855,0.02695320697255585,2.3653166181247798e-07,0.1607215851545334
64,4760901427.842868,0.0269530525843264,6.93453472422334e-08,0.4002454876899719
65,4761792037.839561,0.026951313229043088,1.22006085234716e-07,0.35214337706565857
66,4763609141.946257,0.026949437727459887,1.7813680130984721e-07,0.17728565633296967
67,4766062177.925792,0.026953222688705702,2.813161472658976e-07,0.13174501061439514
68,4766324383.285779,0.02695243016745423,2.2061885829316452e-07,0.21036332845687866
69,4768362947.28714,0.0269592319626798,3.002779465077765e-07,0.11609680950641632
70,4768775063.12325,0.026961392252734886,2.230863458407839e-07,0.14099273085594177
71,4769029668.706652,0.026963896461247798,1.4592824015835504e-07,0.1793433129787445
72,4769277910.694041,0.026966569159037758,9.395483147045525e-08,0.275811105966568
73,4769671618.801094,0.026969578841174097,1.411019212582687e-07,0.193704292178154
74,4769915953.932803,0.026970287930750493,1.2550169969927083e-07,0.20841790735721588
75,4770171014.562954,0.02697184969578137,2.0992244742501498e-07,0.16724418103694916
76,4770828351.387875,0.02697161389691791,1.6182639228645712e-07,0.18328306078910828
77,4771078773.465115,0.026973595438785407,1.1582305603496934e-07,0.2534269392490387
78,4771483529.311985,0.02697549645515536,1.8384682221039839e-07,0.17619644105434418
79,4771732189.912824,0.026976971322289094,1.555210502601767e-07,0.20278263092041016
80,4771980819.409935,0.026978349516313286,1.9554005348254577e-07,0.18834593892097473
81,4772383752.669766,0.02698071215500436,2.1984889997384016e-07,0.15256249904632568
82,4772630648.227515,0.026981741514466823,1.7922744177667482e-07,0.14968104660511017
83,4772877503.957702,0.026982055680154188,1.8478199592664168e-07,0.160345658659935
84,4773278870.7407875,0.026983691136364646,2.087736987732569e-07,0.11810429394245148
85,4773531054.688594,0.026983921525363205,1.930289101892413e-07,0.16258859634399414
86,4773783173.12058,0.026985148444803465,1.2129770254887262e-07,0.20775996148586273
87,4774191802.36584,0.026988071047779904,1.8115839850452176e-07,0.17894095182418823
88,4774443117.843082,0.02698901697822342,1.2844219554608571e-07,0.22785671055316925
89,4774690390.667984,0.026991225238739862,9.578019444234087e-08,0.2628418803215027
90,4775084771.741221,0.026994057037217294,1.8246008437472483e-07,0.18827752768993378
91,4775339621.852243,0.026995312356623544,9.89139579132825e-08,0.24617114663124084
92,4775589813.465915,0.026997687817614812,9.832574221491086e-08,0.26380419731140137
93,4775993745.348582,0.027000821419444692,1.1288003065601515e-07,0.24056541919708252
94,4776243679.201389,0.02700333868626329,7.034375215653199e-08,0.3228236138820648
95,4776495285.480767,0.027006377202434668,5.949036108177097e-08,0.31931814551353455
96,4776897368.911152,0.027010078755213003,8.047556576684656e-08,0.28179025650024414
97,4777142123.885131,0.027011888560709477,6.861181844897146e-08,0.3535575866699219
98,4777405712.800135,0.027014280190636945,8.623788261274967e-08,0.29770153760910034
99,4777795448.098228,0.027016942938969175,1.6009889236556774e-07,0.19361211359500885
100,4778043861.050692,0.027017942203958787,1.2743579702600982e-07,0.22123539447784424
101,4778296978.12364,0.027019234034963733,1.1083916717780085e-07,0.24792711436748505
102,4778694421.764245,0.027020897478642128,1.8249220090638119e-07,0.17365239560604095
103,4778942395.221271,0.02702235497961198,1.9450860122560698e-07,0.1631503403186798
104,4779197080.135314,0.027023269718558836,2.907874545599043e-07,0.1058509424328804
105,4779611821.712891,0.027024574419761728,1.9067712742071308e-07,0.1558828204870224
106,4779862738.105463,0.027026328823394036,6.274139252582245e-08,0.3673364520072937
107,4780109775.285813,0.027029031263207635,6.7358328692535e-08,0.38135266304016113
108,4780502042.095146,0.027032582151127322,9.707608228382014e-08,0.29826536774635315
109,4780751795.651491,0.027034721422968207,7.891858189168488e-08,0.2997089624404907
110,4781005892.698311,0.02703626719607608,7.805370216829033e-08,0.3203381896018982
111,4781413505.3622675,0.027038198152903564,3.108790735950606e-07,0.12905924022197723
112,4781662799.423101,0.02703874097451399,2.914326557856839e-07,0.09838573634624481
113,4781907090.254606,0.02704010385707846,1.6969303828773263e-07,0.18735483288764954
114,4783713089.996337,0.02704773001099191,1.933390052499817e-07,0.13105817139148712
